SBWY_STN_CD, SBWY_STN_NM, SBWY_LN_CD, SBWY_LN_NM, AGGR_YMDHMS
230468,망포,123,분당선,20191029000000
230486,매탄권선,123,분당선,20191029000000
230500,수원시청,123,분당선,20191029000000
230514,매교,123,분당선,20191029000000
240038,원흥,124,일산선,20191029000000
240000,지축,124,일산선,20191029000000
240017,삼송,124,일산선,20191029000000
240067,원당,124,일산선,20191029000000
240093,화정,124,일산선,20191029000000
110180,대곡,124,일산선,20191029000000
240139,백석,124,일산선,20191029000000
240153,마두,124,일산선,20191029000000
240162,정발산,124,일산선,20191029000000
240178,주엽,124,일산선,20191029000000
240192,대화,124,일산선,20191029000000
250007,판교(경강선),125,경강선,20191029000000
250023,이매(경강선),125,경강선,20191029000000
250092,삼동,125,경강선,20191029000000
250141,경기광주,125,경강선,20191029000000
250191,초월,125,경강선,20191029000000
250240,곤지암,125,경강선,20191029000000
250309,신둔도예촌,125,경강선,20191029000000
250383,이천,125,경강선,20191029000000
250428,부발,125,경강선,20191029000000
250502,세종대왕릉,125,경강선,20191029000000
250556,여주,125,경강선,20191029000000
270000,소사(소시),127,소사원시선,20191029000000
270017,소새울,127,소사원시선,20191029000000
270038,시흥대야,127,소사원시선,20191029000000
270052,신천,127,소사원시선,20191029000000
270102,신현,127,소사원시선,20191029000000
270122,시흥시청,127,소사원시선,20191029000000
270135,시흥능곡,127,소사원시선,20191029000000
270159,달미,127,소사원시선,20191029000000
270175,선부,127,소사원시선,20191029000000
270191,초지(소시),127,소사원시선,20191029000000
270205,원곡,127,소사원시선,20191029000000
270220,원시,127,소사원시선,20191029000000
750046,부전,175,동해남부선,20191029000000
750078,거제해맞이,175,동해남부선,20191029000000
750091,거제,175,동해남부선,20191029000000
750086,교대(부산),175,동해남부선,20191029000000
750106,동래,175,동해남부선,20191029000000
750119,안락,175,동해남부선,20191029000000
750136,재송,175,동해남부선,20191029000000
750161,센텀,175,동해남부선,20191029000000
750176,벡스코,175,동해남부선,20191029000000
750189,신해운대,175,동해남부선,20191029000000
750254,송정(부산),175,동해남부선,20191029000000
750239,오시리아,175,동해남부선,20191029000000
750329,기장,175,동해남부선,20191029000000
750359,일광,175,동해남부선,20191029000000
990150,서울(1),201,지하1호선,20191029000000
990151,시청(1),201,지하1호선,20191029000000
990152,종각,201,지하1호선,20191029000000
990153,종로3가(1),201,지하1호선,20191029000000
990154,종로5가,201,지하1호선,20191029000000
990155,동대문(1),201,지하1호선,20191029000000
990156,신설동(1),201,지하1호선,20191029000000
990157,제기동,201,지하1호선,20191029000000
990158,청량리(서울시립대입구),201,지하1호선,20191029000000
990159,동묘앞(1),201,지하1호선,20191029000000
990201,시청(2),202,지하2호선,20191029000000
990202,을지로입구,202,지하2호선,20191029000000
990203,을지로3가(2),202,지하2호선,20191029000000
990204,을지로4가(2),202,지하2호선,20191029000000
990205,동대문역사문화공원(2),202,지하2호선,20191029000000
990206,신당(2),202,지하2호선,20191029000000
990207,상왕십리,202,지하2호선,20191029000000
990208,왕십리(2),202,지하2호선,20191029000000
990209,한양대,202,지하2호선,20191029000000
990210,뚝섬,202,지하2호선,20191029000000
990211,성수,202,지하2호선,20191029000000
990212,건대입구(2),202,지하2호선,20191029000000
990213,구의,202,지하2호선,20191029000000
990214,강변,202,지하2호선,20191029000000
990215,잠실나루,202,지하2호선,20191029000000
990216,잠실(2),202,지하2호선,20191029000000
990217,잠실새내,202,지하2호선,20191029000000
990218,종합운동장,202,지하2호선,20191029000000
990219,삼성,202,지하2호선,20191029000000
990220,선릉(2),202,지하2호선,20191029000000
990221,역삼,202,지하2호선,20191029000000
990222,강남,202,지하2호선,20191029000000
990223,교대(2),202,지하2호선,20191029000000
990224,서초,202,지하2호선,20191029000000
990225,방배,202,지하2호선,20191029000000
990226,사당(2),202,지하2호선,20191029000000
990227,낙성대,202,지하2호선,20191029000000
990228,서울대입구,202,지하2호선,20191029000000
990229,봉천,202,지하2호선,20191029000000
990230,신림,202,지하2호선,20191029000000
990231,신대방,202,지하2호선,20191029000000
990232,구로디지털단지,202,지하2호선,20191029000000
990233,대림(2),202,지하2호선,20191029000000
990234,신도림(2),202,지하2호선,20191029000000
990235,문래,202,지하2호선,20191029000000
990236,영등포구청(2),202,지하2호선,20191029000000
990237,당산,202,지하2호선,20191029000000
990238,합정(2),202,지하2호선,20191029000000
990239,홍대입구,202,지하2호선,20191029000000
990240,신촌(2),202,지하2호선,20191029000000
990241,이대,202,지하2호선,20191029000000
990242,아현,202,지하2호선,20191029000000
990243,충정로(2),202,지하2호선,20191029000000
990244,용답,202,지하2호선,20191029000000
990245,신답,202,지하2호선,20191029000000
990246,신설동(2),202,지하2호선,20191029000000
990247,도림천,202,지하2호선,20191029000000
990248,양천구청,202,지하2호선,20191029000000
990249,신정네거리,202,지하2호선,20191029000000
990250,용두,202,지하2호선,20191029000000
990309,지축(3),203,지하3호선,20191029000000
990310,구파발,203,지하3호선,20191029000000
990311,연신내(3),203,지하3호선,20191029000000
990312,불광(3),203,지하3호선,20191029000000
990313,녹번,203,지하3호선,20191029000000
990314,홍제,203,지하3호선,20191029000000
990315,무악재,203,지하3호선,20191029000000
990316,독립문,203,지하3호선,20191029000000
990317,경복궁,203,지하3호선,20191029000000
990318,안국,203,지하3호선,20191029000000
990319,종로3가(3),203,지하3호선,20191029000000
990320,을지로3가(3),203,지하3호선,20191029000000
990321,충무로(3),203,지하3호선,20191029000000
990322,동대입구,203,지하3호선,20191029000000
990323,약수,203,지하3호선,20191029000000
990324,금호(3),203,지하3호선,20191029000000
990325,옥수(3),203,지하3호선,20191029000000
990326,압구정,203,지하3호선,20191029000000
990327,신사,203,지하3호선,20191029000000
990328,잠원,203,지하3호선,20191029000000
990329,고속터미널(3),203,지하3호선,20191029000000
990330,교대(3),203,지하3호선,20191029000000
990331,남부터미널,203,지하3호선,20191029000000
990332,양재,203,지하3호선,20191029000000
990333,매봉,203,지하3호선,20191029000000
990334,도곡(3),203,지하3호선,20191029000000
990335,대치,203,지하3호선,20191029000000
990336,학여울,203,지하3호선,20191029000000
990337,대청,203,지하3호선,20191029000000
990338,일원,203,지하3호선,20191029000000
990339,수서(3),203,지하3호선,20191029000000
990340,가락시장(3),203,지하3호선,20191029000000
990341,경찰병원,203,지하3호선,20191029000000
990342,오금(3),203,지하3호선,20191029000000
990409,당고개,204,지하4호선,20191029000000
990410,상계,204,지하4호선,20191029000000
990411,노원,204,지하4호선,20191029000000
990412,창동(4),204,지하4호선,20191029000000
990413,쌍문,204,지하4호선,20191029000000
990414,수유,204,지하4호선,20191029000000
990415,미아(서울사이버대학),204,지하4호선,20191029000000
990416,미아삼거리,204,지하4호선,20191029000000
990417,길음,204,지하4호선,20191029000000
990418,성신여대입구,204,지하4호선,20191029000000
990419,한성대입구,204,지하4호선,20191029000000
990420,혜화,204,지하4호선,20191029000000
990421,동대문(4),204,지하4호선,20191029000000
990422,동대문역사문화공원(4),204,지하4호선,20191029000000
990423,충무로(4),204,지하4호선,20191029000000
990424,명동,204,지하4호선,20191029000000
990425,회현,204,지하4호선,20191029000000
990426,서울(4),204,지하4호선,20191029000000
990427,숙대입구,204,지하4호선,20191029000000
990428,삼각지(4),204,지하4호선,20191029000000
990429,신용산,204,지하4호선,20191029000000
990430,이촌(4),204,지하4호선,20191029000000
990431,동작,204,지하4호선,20191029000000
990432,총신대입구(4),204,지하4호선,20191029000000
990433,사당(4),204,지하4호선,20191029000000
990434,남태령,204,지하4호선,20191029000000
992511,방화,305,지하5호선,20191029000000
992512,개화산,305,지하5호선,20191029000000
992513,김포공항,305,지하5호선,20191029000000
992514,송정,305,지하5호선,20191029000000
992515,마곡,305,지하5호선,20191029000000
992516,발산,305,지하5호선,20191029000000
992517,우장산,305,지하5호선,20191029000000
992518,화곡,305,지하5호선,20191029000000
992519,까치산(5),305,지하5호선,20191029000000
992520,신정,305,지하5호선,20191029000000
992521,목동,305,지하5호선,20191029000000
992522,오목교,305,지하5호선,20191029000000
992523,양평(5),305,지하5호선,20191029000000
992524,영등포구청(5),305,지하5호선,20191029000000
992525,영등포시장,305,지하5호선,20191029000000
992526,신길(5),305,지하5호선,20191029000000
992527,여의도,305,지하5호선,20191029000000
992528,여의나루,305,지하5호선,20191029000000
992529,마포,305,지하5호선,20191029000000
992530,공덕(5),305,지하5호선,20191029000000
992531,애오개,305,지하5호선,20191029000000
992532,충정로(5),305,지하5호선,20191029000000
992533,서대문,305,지하5호선,20191029000000
992534,광화문,305,지하5호선,20191029000000
992535,종로3가(5),305,지하5호선,20191029000000
992536,을지로4가(5),305,지하5호선,20191029000000
992537,동대문역사문화공원(5),305,지하5호선,20191029000000
992538,청구(5),305,지하5호선,20191029000000
992539,신금호,305,지하5호선,20191029000000
992540,행당,305,지하5호선,20191029000000
992541,왕십리(5),305,지하5호선,20191029000000
992542,마장,305,지하5호선,20191029000000
992543,답십리,305,지하5호선,20191029000000
992544,장한평,305,지하5호선,20191029000000
992545,군자(5),305,지하5호선,20191029000000
992546,아차산,305,지하5호선,20191029000000
992547,광나루,305,지하5호선,20191029000000
992548,천호(5),305,지하5호선,20191029000000
992549,강동,305,지하5호선,20191029000000
992550,길동,305,지하5호선,20191029000000
992551,굽은다리,305,지하5호선,20191029000000
992552,명일,305,지하5호선,20191029000000
992553,고덕,305,지하5호선,20191029000000
992554,상일동,305,지하5호선,20191029000000
992555,둔촌동,305,지하5호선,20191029000000
992556,올림픽공원,305,지하5호선,20191029000000
992557,방이,305,지하5호선,20191029000000
992558,오금(5),305,지하5호선,20191029000000
992559,개롱,305,지하5호선,20191029000000
992560,거여,305,지하5호선,20191029000000
992561,마천,305,지하5호선,20191029000000
992611,응암,306,지하6호선,20191029000000
992612,역촌,306,지하6호선,20191029000000
992613,불광(6),306,지하6호선,20191029000000
992614,독바위,306,지하6호선,20191029000000
992615,연신내(6),306,지하6호선,20191029000000
992616,구산,306,지하6호선,20191029000000
992617,새절,306,지하6호선,20191029000000
992618,증산,306,지하6호선,20191029000000
992619,디지털미디어시티(6),306,지하6호선,20191029000000
992620,월드컵경기장,306,지하6호선,20191029000000
992621,마포구청,306,지하6호선,20191029000000
992622,망원,306,지하6호선,20191029000000
992623,합정(6),306,지하6호선,20191029000000
992624,상수,306,지하6호선,20191029000000
992625,광흥창,306,지하6호선,20191029000000
992626,대흥,306,지하6호선,20191029000000
992627,공덕(6),306,지하6호선,20191029000000
992628,효창공원앞(6호선),306,지하6호선,20191029000000
992629,삼각지(6),306,지하6호선,20191029000000
992630,녹사평,306,지하6호선,20191029000000
